chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr19	48551099	48614074	-	PLA2G4C	PLA2G4C	120	1.7E-1	Simul
chr19	48618701	48673860	-	LIG1	LIG1	90	6.7E-2	Simul
chr19	48673948	48700877	+	C19orf68	C19orf68	79	2.36E-2	Simul
chr19	48675574	48790865	+	ZNF114	ZNF114	124	4.41E-2	Simul
chr19	48684026	48759203	-	CARD8	CARD8	108	3.86E-2	Simul
chr19	48799713	48825151	-	CCDC114	CCDC114	60	1.69E-2	Simul
chr19	48824765	48833810	+	EMP3	EMP3	42	1.15E-2	Simul
chr19	48835612	48867494	-	TMEM143	TMEM143	51	1.48E-2	Simul
chr19	48867651	48879633	+	SYNGR4	SYNGR4	45	1.09E-2	Simul
chr19	48885826	48894810	-	KDELR1	KDELR1	44	1.47E-2	Simul
chr19	48898131	48948188	+	GRIN2D	GRIN2D	52	1.79E-2	Simul
chr19	48949029	48960279	+	GRWD1	GRWD1	30	1.69E-1	Simul
chr19	48958765	48969367	+	KCNJ14	KCNJ14	31	1.69E-1	Simul
chr19	48972288	48985571	+	CYTH2	CYTH2	26	3.51E-1	Simul
chr19	48988527	49016446	-	LMTK3	LMTK3	22	7.28E-1	Simul
chr19	49055331	49102682	+	SULT2B1	SULT2B1	56	9.16E-1	Simul
chr19	49104066	49118111	-	FAM83E	FAM83E	59	1E0	Simul
chr19	49109999	49110970	+	SPACA4	SPACA4	55	9.98E-1	Simul
chr19	49118584	49122793	-	RPL18	RPL18	56	1E0	Simul
chr19	49122547	49133974	+	SPHK2	SPHK2	56	9.52E-1	Simul
chr19	49133286	49140695	-	DBP	DBP	48	9.39E-1	Simul
chr19	49141198	49149569	-	CA11	CA11	36	8.84E-1	Simul
chr19	49164663	49176338	-	NTN5	NTN5	43	3.63E-1	Simul
chr19	49199227	49209207	+	FUT2	FUT2	52	3.48E-1	Simul
chr19	49215998	49222978	-	MAMSTR	MAMSTR	48	2.76E-1	Simul
chr19	49223843	49243978	-	RASIP1	RASIP1	55	9.44E-2	Simul
chr19	49244108	49250166	-	IZUMO1	IZUMO1	50	8.73E-2	Simul
chr19	49251267	49258647	-	FUT1	FUT1	53	9.07E-2	Simul
chr19	49258815	49261587	+	FGF21	FGF21	44	9.12E-2	Simul
chr19	49298318	49314286	-	BCAT2	BCAT2	46	1.08E-1	Simul
chr19	49316273	49339935	-	HSD17B14	HSD17B14	51	1.03E-1	Simul
chr19	49340353	49371889	-	PLEKHA4	PLEKHA4	61	8.78E-1	Simul
chr19	49375648	49379314	+	PPP1R15A	PPP1R15A	57	8.48E-1	Simul
chr19	49384221	49401990	-	TULP2	TULP2	63	8.89E-1	Simul
chr19	49403306	49426629	+	NUCB1	NUCB1	71	3.3E-1	Simul
chr19	49436938	49448226	+	DHDH	DHDH	55	3.03E-1	Simul
chr19	49458071	49465055	+	BAX	BAX	49	2.93E-1	Simul
chr19	49468557	49470135	+	FTL	FTL	49	2.81E-1	Simul
chr19	49471381	49496567	-	GYS1	GYS1	50	2.64E-1	Simul
chr19	49496704	49519252	+	RUVBL2	RUVBL2	40	1.22E-1	Simul
chr19	49519236	49520338	-	LHB	LHB	25	8.3E-2	Simul
chr19	49526125	49527590	-	CGB	CGB	29	8.33E-2	Simul
chr19	49535168	49536495	+	CGB2	CGB2	29	8.41E-2	Simul
chr19	49538830	49552006	-	CGB1	CGB1	31	3.35E-2	Simul
chr19	49547140	49548568	+	CGB5	CGB5	27	3.14E-2	Simul
chr19	49550894	49552400	-	CGB8	CGB8	27	2.99E-2	Simul
chr19	49557530	49562117	-	CGB7	CGB7	27	2.87E-2	Simul
chr19	49559049	49568333	-	NTF4	NTF4	29	3.27E-2	Simul
chr19	49570674	49576198	-	KCNA7	KCNA7	28	2.89E-2	Simul
chr19	49588675	49611862	+	SNRNP70	SNRNP70	44	3.6E-2	Simul
chr19	49617580	49621717	+	LIN7B	LIN7B	48	4.35E-2	Simul
chr19	49621654	49622397	-	C19orf73	C19orf73	46	4.21E-2	Simul
chr19	49622645	49654283	+	PPFIA3	PPFIA3	53	3.89E-2	Simul
chr19	49654454	49658681	-	HRC	HRC	46	5.23E-2	Simul
chr19	49660997	49715093	+	TRPM4	TRPM4	63	7.5E-2	Simul
chr19	49792894	49828482	-	SLC6A16	SLC6A16	46	3.86E-1	Simul
chr19	49838427	49846592	+	CD37	CD37	41	4.63E-1	Simul
chr19	49843851	49865714	-	TEAD2	TEAD2	49	6.38E-1	Simul
chr19	49865039	49878373	+	DKKL1	DKKL1	48	4E-1	Simul
chr19	49891474	49921251	+	CCDC155	CCDC155	62	5.08E-1	Simul
chr19	49925670	49926698	-	PTH2	PTH2	51	4.96E-1	Simul
chr19	49932657	49945617	-	SLC17A7	SLC17A7	56	3.9E-1	Simul
chr19	49949554	49956754	-	PIH1D1	PIH1D1	50	3.86E-1	Simul
chr19	49956425	49974305	+	ALDH16A1	ALDH16A1	49	4.43E-1	Simul
chr19	49977463	49989488	+	FLT3LG	FLT3LG	44	3.48E-1	Simul
chr19	49990810	49995565	+	RPL13A	RPL13A	42	2.92E-1	Simul
chr19	49999621	50002946	+	RPS11	RPS11	35	2.54E-1	Simul
chr19	50003780	50004614	+	hsa-mir-150	hsa-mir-150	34	2.99E-1	Simul
chr19	50010072	50029590	+	FCGRT	FCGRT	28	2.65E-1	Simul
chr19	50030874	50050219	+	RCN3	RCN3	30	2.51E-1	Simul
chr19	50058967	50093519	-	NOSIP	NOSIP	28	2.62E-1	Simul
chr19	50083902	50094272	+	PRRG2	PRRG2	24	2.35E-1	Simul
chr19	50138548	50143458	-	RRAS	RRAS	24	7.83E-1	Simul
chr19	50145381	50161899	+	SCAF1	SCAF1	30	7.89E-1	Simul
chr19	50162825	50169132	-	IRF3	IRF3	27	7.78E-1	Simul
chr19	50168822	50177173	+	BCL2L12	BCL2L12	28	2.54E-1	Simul
chr19	50179042	50192286	+	PRMT1	PRMT1	28	3.05E-1	Simul
chr19	50191920	50193832	+	ADM5	ADM5	26	2.96E-1	Simul
chr19	50194154	50216988	+	CPT1C	CPT1C	31	3.35E-1	Simul
chr19	50243009	50266587	-	TSKS	TSKS	39	3.84E-1	Simul
chr19	50270224	50310370	+	AP2A1	AP2A1	40	3.75E-1	Simul
chr19	50310125	50320633	-	FUZ	FUZ	38	8.96E-1	Simul
chr19	50321538	50342073	+	MED25	MED25	43	7.44E-1	Simul
chr19	50353991	50364001	+	PTOV1	PTOV1	36	6.83E-1	Simul
chr19	50364460	50371166	-	PNKP	PNKP	41	7.75E-1	Simul
chr19	50372294	50381716	-	AKT1S1	AKT1S1	40	7.31E-1	Simul
chr19	50380681	50392005	+	TBC1D17	TBC1D17	47	3.51E-2	Simul
chr19	50392910	50432796	-	IL4I1	IL4I1	58	4.62E-2	Simul
chr19	50410081	50433020	-	NUP62	NUP62	53	4.32E-2	Simul
chr19	50431958	50437192	+	ATF5	ATF5	46	4.23E-2	Simul
chr19	50452241	50464429	-	SIGLEC11	SIGLEC11	51	4.46E-2	Simul
chr19	50479723	50529203	-	VRK3	VRK3	56	4.63E-2	Simul
chr19	50528970	50556671	+	ZNF473	ZNF473	34	2.17E-1	Simul
chr19	50655804	50666452	-	IZUMO2	IZUMO2	6	1.05E-1	Simul
chr19	50691442	50813802	+	MYH14	MYH14	76	5.13E-2	Simul
chr19	50815193	50836772	-	KCNC3	KCNC3	45	3.18E-2	Simul
chr19	50832909	50886239	+	NR1H2	NR1H2	48	3.13E-2	Simul
chr19	50861733	50869087	-	NAPSA	NAPSA	29	2.24E-2	Simul
chr19	50887460	50921273	+	POLD1	POLD1	41	2.29E-2	Simul
chr19	50922194	50934570	+	SPIB	SPIB	37	8.11E-2	Simul
chr19	50936159	50969578	+	MYBPC2	MYBPC2	45	9.01E-2	Simul
chr19	50970041	50980010	-	FAM71E1	FAM71E1	42	8.79E-2	Simul
chr19	50979656	50986608	+	EMC10	EMC10	41	7.91E-2	Simul
chr19	51009254	51014610	-	JOSD2	JOSD2	37	9.65E-2	Simul
chr19	51014856	51017947	-	ASPDH	ASPDH	36	1.56E-1	Simul
chr19	51020148	51071302	-	LRRC4B	LRRC4B	52	5.16E-1	Simul
chr19	51124563	51171651	-	SYT3	SYT3	58	9.04E-2	Simul
chr19	51152701	51162567	+	C19orf81	C19orf81	46	7.3E-2	Simul
chr19	51165083	51222707	-	SHANK1	SHANK1	65	1.03E-1	Simul
chr19	51226585	51228974	+	CLEC11A	CLEC11A	43	6.9E-2	Simul
chr19	51273720	51274989	+	GPR32	GPR32	56	3.04E-1	Simul
chr19	51293671	51298481	+	ACPT	ACPT	63	3.55E-1	Simul
chr19	51300960	51308186	-	C19orf48	C19orf48	70	3.98E-1	Simul
chr19	51322403	51327043	-	KLK1	KLK1	83	4.1E-1	Simul
chr19	51328544	51340469	-	KLK15	KLK15	88	4.36E-1	Simul
chr19	51358170	51364020	+	KLK3	KLK3	78	5.52E-1	Simul
chr19	51364823	51383823	+	KLK2	KLK2	92	5.84E-1	Simul
chr19	51409607	51413994	-	KLK4	KLK4	73	5.08E-1	Simul
chr19	51446558	51456349	-	KLK5	KLK5	73	4.88E-2	Simul
chr19	51461886	51472929	-	KLK6	KLK6	75	4.82E-2	Simul
chr19	51479728	51487355	-	KLK7	KLK7	67	4.35E-2	Simul
chr19	51499262	51505967	-	KLK8	KLK8	63	4.94E-2	Simul
chr19	51503805	51512890	-	KLK9	KLK9	66	4.69E-2	Simul
chr19	51515994	51523431	-	KLK10	KLK10	78	5.53E-2	Simul
chr19	51525471	51531295	-	KLK11	KLK11	81	5.62E-2	Simul
chr19	51532347	51538486	-	KLK12	KLK12	89	8.99E-1	Simul
chr19	51559462	51568371	-	KLK13	KLK13	82	8.18E-1	Simul
chr19	51580751	51587502	-	KLK14	KLK14	71	6.56E-1	Simul
chr19	51600862	51611627	-	CTU1	CTU1	70	6.39E-1	Simul
chr19	51628164	51639908	+	SIGLEC9	SIGLEC9	51	5.7E-1	Simul
chr19	51645555	51656783	+	SIGLEC7	SIGLEC7	39	4.58E-1	Simul
chr19	51728319	51747115	+	CD33	CD33	46	1.06E-1	Simul
chr19	51749602	51772584	+	SIGLECL1	SIGLECL1	55	1.149E-1	Simul
chr19	51815101	51833608	+	IGLON5	IGLON5	51	4.54E-1	Simul
chr19	51848422	51869672	-	ETFB	ETFB	59	1.75E-1	Simul
chr19	51870351	51872257	-	CLDND2	CLDND2	50	1.89E-1	Simul
chr19	51874859	51875969	-	NKG7	NKG7	50	1.88E-1	Simul
chr19	51883162	51891214	-	LIM2	LIM2	53	2.12E-1	Simul
chr19	51891542	51893828	-	C19orf84	C19orf84	51	1.68E-1	Simul
chr19	51913274	51921057	-	SIGLEC10	SIGLEC10	52	1.96E-1	Simul
chr19	51954100	51961710	-	SIGLEC8	SIGLEC8	61	1.78E-1	Simul
chr19	51979837	51994206	+	CEACAM18	CEACAM18	89	1.98E-1	Simul
chr19	51994610	52005043	-	SIGLEC12	SIGLEC12	90	2.04E-1	Simul
chr19	52022778	52035110	-	SIGLEC6	SIGLEC6	99	2.03E-1	Simul
chr19	52074550	52092991	+	ZNF175	ZNF175	77	3.02E-1	Simul
chr19	52095035	52097630	-	AC018755.1	AC018755.1	54	2.56E-1	Simul
chr19	52114780	52150151	-	SIGLEC5	SIGLEC5	94	3.85E-1	Simul
chr19	52145805	52150054	-	SIGLEC14	SIGLEC14	73	3.08E-1	Simul
chr19	52216364	52227247	-	HAS1	HAS1	86	1.19E-1	Simul
chr19	52248424	52307363	-	FPR1	FPR1	114	1.57E-1	Simul
chr19	52255278	52273779	+	FPR2	FPR2	90	1.09E-1	Simul
chr19	52298415	52329442	+	FPR3	FPR3	93	1.13E-1	Simul
chr19	52359054	52394203	-	ZNF577	ZNF577	73	6.95E-1	Simul
chr19	52392476	52408293	-	ZNF649	ZNF649	66	9.85E-1	Simul
chr19	52430399	52452012	+	ZNF613	ZNF613	64	8.54E-1	Simul
chr19	52467595	52490109	-	ZNF350	ZNF350	62	8.84E-1	Simul
chr19	52494584	52511483	-	ZNF615	ZNF615	57	8.59E-1	Simul
chr19	52516017	52533493	-	ZNF614	ZNF614	51	8.13E-1	Simul
chr19	52534631	52598991	-	ZNF432	ZNF432	64	4.54E-1	Simul
chr19	52567718	52599018	-	ZNF841	ZNF841	44	3.85E-1	Simul
chr19	52616343	52643175	-	ZNF616	ZNF616	54	5.42E-1	Simul
chr19	52657116	52674896	-	ZNF836	ZNF836	63	9.29E-1	Simul
chr19	52693291	52730687	+	PPP2R1A	PPP2R1A	82	2.79E-1	Simul
chr19	52772823	52795977	+	ZNF766	ZNF766	61	2.69E-1	Simul
chr19	52800429	52829175	+	ZNF480	ZNF480	64	2.09E-2	Simul
chr19	52839497	52871031	+	ZNF610	ZNF610	69	2.28E-2	Simul
chr19	52873169	52889048	+	ZNF880	ZNF880	72	2.44E-2	Simul
chr19	52901101	52921665	+	ZNF528	ZNF528	59	1.84E-2	Simul
chr19	52932439	52955568	+	ZNF534	ZNF534	38	3.98E-1	Simul
chr19	52956828	53015407	+	ZNF578	ZNF578	42	5.14E-1	Simul
chr19	53030904	53067717	+	ZNF808	ZNF808	48	9.87E-1	Simul
chr19	53059074	53090427	+	ZNF701	ZNF701	53	1.08E-1	Simul
chr19	53097312	53193749	-	ZNF83	ZNF83	83	1.79E-1	Simul
chr19	53206065	53238326	-	ZNF611	ZNF611	49	7.65E-1	Simul
chr19	53267447	53290044	-	ZNF600	ZNF600	35	5.39E-1	Simul
chr19	53300661	53360853	-	ZNF28	ZNF28	52	6.58E-1	Simul
chr19	53341260	53360902	-	ZNF468	ZNF468	42	5.8E-1	Simul
chr19	53367042	53400946	-	ZNF320	ZNF320	44	5.92E-1	Simul
chr19	53430387	53466164	-	ZNF816	ZNF816	52	1.11E-1	Simul
chr19	53431727	53466076	-	ZNF321P	ZNF321P	51	1.13E-1	Simul
chr19	53517173	53519375	+	ERVV-1	ERVV-1	38	1.53E-2	Simul
chr19	53547990	53554329	+	ERVV-2	ERVV-2	57	1.98E-2	Simul
chr19	53569858	53606689	-	ZNF160	ZNF160	77	2.67E-2	Simul
chr19	53611131	53636330	-	ZNF415	ZNF415	82	9.22E-2	Simul
chr19	53627324	53662328	-	ZNF347	ZNF347	86	9.63E-2	Simul
chr19	53662465	53696639	-	ZNF665	ZNF665	86	8.84E-2	Simul
chr19	53731576	53758151	-	ZNF677	ZNF677	84	2.22E-1	Simul
chr19	53761544	53765090	+	VN1R2	VN1R2	73	8.3E-1	Simul
chr19	53769928	53770972	-	VN1R4	VN1R4	72	8.24E-1	Simul
chr19	53792855	53794875	-	BIRC8	BIRC8	67	9.77E-1	Simul
chr19	53837001	53858122	+	ZNF845	ZNF845	53	8.52E-1	Simul
chr19	53868945	53895470	+	ZNF525	ZNF525	56	8.47E-1	Simul
chr19	53893045	53930574	+	ZNF765	ZNF765	64	8.89E-1	Simul
chr19	53970988	54006950	+	ZNF813	ZNF813	92	7.67E-1	Simul
chr19	54024234	54083523	+	ZNF331	ZNF331	98	7.9E-1	Simul
chr19	54135309	54140263	+	DPRX	DPRX	33	8.97E-1	Simul
chr19	54296856	54327648	-	NLRP12	NLRP12	54	3.3E-1	Simul
chr19	54369476	54379691	+	MYADM	MYADM	29	6.99E-1	Simul
chr19	54382443	54410906	+	PRKCG	PRKCG	37	7.19E-1	Simul
chr19	54412588	54447195	+	CACNG7	CACNG7	43	7.95E-1	Simul
chr19	54466293	54493469	+	CACNG8	CACNG8	46	1.98E-1	Simul
chr19	54495541	54515923	+	CACNG6	CACNG6	41	1.79E-1	Simul
chr19	54544078	54567207	-	VSTM1	VSTM1	50	2.22E-1	Simul
chr19	54573148	54584634	-	TARM1	TARM1	49	5.75E-1	Simul
chr19	54597932	54606000	-	OSCAR	OSCAR	53	5.63E-1	Simul
chr19	54606035	54612564	+	NDUFA3	NDUFA3	51	6.18E-1	Simul
chr19	54610319	54619055	-	TFPT	TFPT	54	6.54E-1	Simul
chr19	54618836	54635140	+	PRPF31	PRPF31	56	6.27E-1	Simul
chr19	54641443	54659419	+	CNOT3	CNOT3	67	6.67E-1	Simul
chr19	54658898	54663620	-	LENG1	LENG1	66	6.75E-1	Simul
chr19	54663845	54676944	-	TMC4	TMC4	64	6.98E-1	Simul
chr19	54677106	54693733	-	MBOAT7	MBOAT7	60	6.33E-1	Simul
chr19	54693788	54697585	+	TSEN34	TSEN34	48	6.35E-1	Simul
chr19	54704609	54752862	+	RPS9	RPS9	59	2.41E-1	Simul
chr19	54720146	54746602	-	LILRB3	LILRB3	47	1.61E-1	Simul
chr19	54720736	54746649	-	LILRA6	LILRA6	47	1.88E-1	Simul
chr19	54754262	54761164	-	LILRB5	LILRB5	39	1.29E-1	Simul
chr19	54777674	54785039	-	LILRB2	LILRB2	33	1.5E-1	Simul
chr19	54799853	54809952	-	LILRA3	LILRA3	53	2.33E-1	Simul
chr19	54818352	54824409	-	LILRA5	LILRA5	55	2.15E-1	Simul
chr19	54844455	54850421	-	LILRA4	LILRA4	51	2.31E-1	Simul
chr19	54865361	54882165	-	LAIR1	LAIR1	53	4.62E-1	Simul
chr19	54926392	54948080	+	TTYH1	TTYH1	54	1.74E-1	Simul
chr19	54960064	54973217	+	LENG8	LENG8	59	1.63E-1	Simul
chr19	54972980	54974894	-	LENG9	LENG9	55	1.56E-1	Simul
chr19	54976209	54984411	-	CDC42EP5	CDC42EP5	64	1.79E-1	Simul
chr19	55009099	55021897	+	LAIR2	LAIR2	71	2.07E-1	Simul
chr19	55043908	55057053	+	KIR3DX1	KIR3DX1	56	5.14E-1	Simul
chr19	55084386	55099027	+	LILRA2	LILRA2	47	4.38E-1	Simul
chr19	55085345	55148979	+	LILRB1	LILRB1	86	7.13E-1	Simul
chr19	55105046	55113555	+	LILRA1	LILRA1	39	7.59E-1	Simul
chr19	55155339	55181810	+	LILRB4	LILRB4	82	8.29E-1	Simul
chr19	55235968	55378448	+	KIR3DL1	KIR3DL1	59	4.4E-3	Simul
chr19	55235983	55248003	+	KIR3DL3	KIR3DL3	37	4.96E-1	Simul
chr19	55236001	55325972	+	KIR2DL4	KIR2DL4	38	5.5E-1	Simul
chr19	55249979	55295776	+	KIR2DL3	KIR2DL3	27	4.39E-1	Simul
chr19	55361897	55378662	+	KIR3DL2	KIR3DL2	23	2.06E-3	Simul
chr19	55385703	55401838	+	FCAR	FCAR	48	3.17E-3	Simul
chr19	55417507	55427508	+	NCR1	NCR1	51	3.66E-3	Simul
chr19	55434876	55477680	-	NLRP7	NLRP7	79	4.13E-3	Simul
chr19	55464497	55512510	+	NLRP2	NLRP2	99	4.89E-3	Simul
chr19	55525072	55549632	-	GP6	GP6	87	4.28E-3	Simul
chr19	55550475	55582659	-	RDH13	RDH13	89	3.99E-3	Simul
chr19	55583387	55599291	+	EPS8L1	EPS8L1	67	9.07E-3	Simul
chr19	55602280	55628927	-	PPP1R12C	PPP1R12C	63	1.02E-1	Simul
chr19	55644161	55660722	-	TNNT1	TNNT1	47	3.49E-1	Simul
chr19	55663136	55669141	-	TNNI3	TNNI3	41	6.78E-1	Simul
chr19	55670030	55678090	-	DNAAF3	DNAAF3	41	7.16E-1	Simul
chr19	55682566	55691809	-	SYT5	SYT5	44	7.35E-1	Simul
chr19	55692615	55720874	-	PTPRH	PTPRH	55	4.34E-1	Simul
chr19	55738006	55741647	-	TMEM86B	TMEM86B	43	3.72E-1	Simul
chr19	55738586	55741647	+	AC010327.2	AC010327.2	43	3.74E-1	Simul
chr19	55741147	55770363	-	PPP6R1	PPP6R1	51	3.86E-1	Simul
chr19	55773598	55791749	-	HSPBP1	HSPBP1	56	3.51E-1	Simul
chr19	55793439	55823901	+	BRSK1	BRSK1	60	3.37E-1	Simul
chr19	55824168	55845416	-	TMEM150B	TMEM150B	51	5.16E-1	Simul
chr19	55851220	55859488	+	SUV420H2	SUV420H2	45	4.8E-1	Simul
chr19	55860673	55866182	-	COX6B2	COX6B2	44	3.3E-1	Simul
chr19	55875756	55881831	-	IL11	IL11	40	3.5E-1	Simul
chr19	55888203	55889612	+	TMEM190	TMEM190	31	3.04E-1	Simul
chr19	55890612	55895966	-	TMEM238	TMEM238	32	3.17E-1	Simul
chr19	55896712	55914612	+	RPL28	RPL28	31	3.12E-1	Simul
chr19	55912651	55919145	-	UBE2S	UBE2S	26	2.16E-1	Simul
chr19	55940106	55954230	-	SHISA7	SHISA7	36	3.41E-1	Simul
chr19	55964351	55973710	-	ISOC2	ISOC2	40	4.05E-1	Simul
chr19	55987698	55995854	+	ZNF628	ZNF628	40	1.99E-1	Simul
chr19	55996370	55998935	+	NAT14	NAT14	38	2.21E-1	Simul
chr19	55999770	56030465	+	SSC5D	SSC5D	47	2.08E-1	Simul
chr19	56041099	56048456	-	SBK2	SBK2	43	2.19E-1	Simul
chr19	56052022	56056909	-	SBK3	SBK3	44	2.29E-1	Simul
chr19	56088898	56092211	-	ZNF579	ZNF579	41	1.04E-1	Simul
chr19	56102745	56113336	-	FIZ1	FIZ1	48	1.85E-2	Simul
chr19	56111387	56114504	+	ZNF524	ZNF524	45	1.66E-2	Simul
chr19	56132107	56135967	-	ZNF784	ZNF784	49	1.74E-2	Simul
chr19	56146381	56154835	+	ZNF580	ZNF580	47	1.63E-2	Simul
chr19	56146824	56156988	+	ZNF581	ZNF581	48	1.25E-2	Simul
chr19	56152427	56164527	+	CCDC106	CCDC106	46	1.39E-2	Simul
chr19	56165511	56186081	+	U2AF2	U2AF2	52	1.31E-2	Simul
chr19	56186591	56221224	+	EPN1	EPN1	58	1.47E-2	Simul
chr19	56219797	56249768	-	NLRP9	NLRP9	54	8.6E-1	Simul
chr19	56296769	56348166	-	NLRP11	NLRP11	121	2.24E-1	Simul
chr19	56347943	56393220	+	NLRP4	NLRP4	135	2.15E-1	Simul
chr19	56403064	56443702	-	NLRP13	NLRP13	124	1.67E-1	Simul
chr19	56459197	56499995	+	NLRP8	NLRP8	116	7.11E-1	Simul
chr19	56511091	56573179	+	NLRP5	NLRP5	97	6.82E-1	Simul
chr19	56598731	56632649	-	ZNF787	ZNF787	52	3.99E-1	Simul
chr19	56643967	56672262	+	ZNF444	ZNF444	44	5.28E-1	Simul
chr19	56687388	56697144	+	GALP	GALP	40	5.33E-1	Simul
chr19	56700938	56709289	-	ZSCAN5B	ZSCAN5B	53	6.1E-1	Simul
chr19	56713669	56720821	+	ZSCAN5C	ZSCAN5C	54	6.46E-1	Simul
chr19	56732680	56879752	-	ZSCAN5A	ZSCAN5A	111	6.43E-1	Simul
chr19	56887412	56904914	-	ZNF582	ZNF582	42	2.45E-1	Simul
chr19	56909334	56947404	+	ZNF583	ZNF583	65	1.89E-1	Simul
chr19	56950693	56989434	-	ZNF667	ZNF667	63	1.2E-3	Simul
chr19	57019211	57041590	+	ZNF471	ZNF471	81	1.43E-3	Simul
chr19	57050316	57068169	+	ZFP28	ZFP28	68	2.12E-2	Simul
chr19	57078879	57100279	+	ZNF470	ZNF470	75	1.84E-1	Simul
chr19	57106631	57137849	+	ZNF71	ZNF71	82	2.07E-1	Simul
chr19	57174019	57183151	-	ZNF835	ZNF835	60	8.82E-1	Simul
chr19	57285919	57352097	-	ZIM2	ZIM2	58	5.47E-1	Simul
chr19	57321444	57352096	-	PEG3	PEG3	38	9.51E-1	Simul
chr19	57630505	57643294	+	USP29	USP29	51	7.06E-1	Simul
chr19	57645463	57656570	-	ZIM3	ZIM3	43	6.61E-1	Simul
chr19	57665388	57678811	-	DUXA	DUXA	38	3.69E-1	Simul
chr19	57702867	57724724	+	ZNF264	ZNF264	58	3.65E-1	Simul
chr19	57742376	57746916	+	AURKC	AURKC	60	2.16E-2	Simul
chr19	57751972	57766503	+	ZNF805	ZNF805	62	2.02E-2	Simul
chr19	57791418	57804937	+	ZNF460	ZNF460	74	2.86E-2	Simul
chr19	57831876	57842144	+	ZNF543	ZNF543	65	2.61E-2	Simul
chr19	57862674	57871266	+	ZNF304	ZNF304	60	5.53E-1	Simul
chr19	57874844	57890933	+	ZNF547	ZNF547	61	8.83E-1	Simul
chr19	57901217	57912786	+	ZNF548	ZNF548	52	8.64E-1	Simul
chr19	57922530	57933307	+	ZNF17	ZNF17	42	9.04E-1	Simul
chr19	57946696	57956853	+	ZNF749	ZNF749	72	9.17E-1	Simul
chr19	57966541	57967854	-	VN1R1	VN1R1	72	9.17E-1	Simul
chr19	57978030	57988938	-	ZNF772	ZNF772	76	9.04E-1	Simul
chr19	57999078	58006048	+	ZNF419	ZNF419	70	8.59E-1	Simul
chr19	58011282	58029772	+	ZNF773	ZNF773	74	8.15E-1	Simul
chr19	58038692	58068910	+	ZNF549	ZNF549	71	8.16E-1	Simul
chr19	58046624	58071231	-	ZNF550	ZNF550	65	8.16E-1	Simul
chr19	58082933	58090295	-	ZNF416	ZNF416	49	8.38E-1	Simul
chr19	58089823	58105145	+	ZIK1	ZIK1	60	8.43E-1	Simul
chr19	58111252	58124090	+	ZNF530	ZNF530	62	8.21E-1	Simul
chr19	58125600	58134724	+	ZNF134	ZNF134	60	8.08E-1	Simul
chr19	58141760	58154147	+	ZNF211	ZNF211	63	8.05E-1	Simul
chr19	58180302	58190520	+	ZSCAN4	ZSCAN4	61	8.97E-1	Simul
chr19	58193336	58228669	+	ZNF551	ZNF551	70	9.11E-1	Simul
chr19	58208734	58220579	-	ZNF154	ZNF154	52	8.85E-1	Simul
chr19	58231118	58238992	-	ZNF671	ZNF671	49	8.51E-1	Simul
chr19	58258163	58269527	+	ZNF776	ZNF776	44	9.59E-1	Simul
chr19	58281022	58331307	+	ZNF586	ZNF586	53	8.26E-1	Simul
chr19	58315208	58326281	-	ZNF552	ZNF552	37	7.48E-1	Simul
chr19	58331098	58370018	+	ZNF587B	ZNF587B	42	8.19E-1	Simul
chr19	58360098	58400442	-	ZNF814	ZNF814	45	8.28E-1	Simul
chr19	58361224	58376480	+	ZNF587	ZNF587	34	8.25E-1	Simul
chr19	58411663	58427978	-	ZNF417	ZNF417	39	7.76E-1	Simul
chr19	58433251	58446761	-	ZNF418	ZNF418	49	6.2E-1	Simul
chr19	58452200	58459043	-	ZNF256	ZNF256	52	5.74E-1	Simul
chr19	58469804	58485902	-	C19orf18	C19orf18	61	5.73E-1	Simul
chr19	58488420	58514717	-	ZNF606	ZNF606	61	1.59E-2	Simul
chr19	58545399	58565999	+	ZSCAN1	ZSCAN1	55	2.25E-2	Simul
chr19	58570606	58597677	+	ZNF135	ZNF135	62	2.31E-2	Simul
chr19	58595204	58629794	-	ZSCAN18	ZSCAN18	67	2.33E-2	Simul
chr19	58637618	58666477	-	ZNF329	ZNF329	65	6.17E-1	Simul
chr19	58694395	58724928	+	ZNF274	ZNF274	60	5.79E-1	Simul
chr19	58739959	58788815	+	ZNF544	ZNF544	76	6.44E-1	Simul
chr19	58790316	58807254	+	ZNF8	ZNF8	55	7.44E-1	Simul
chr19	58790317	58807254	+	ENSG00000273439	ENSG00000273439	55	7.48E-1	Simul
chr19	58838384	58853698	+	ZSCAN22	ZSCAN22	54	1.61E-1	Simul
chr19	58856543	58864865	-	A1BG	A1BG	41	1.68E-1	Simul
chr19	58865722	58874214	-	ZNF497	ZNF497	41	1.37E-1	Simul
chr19	58878984	58892427	-	ZNF837	ZNF837	50	1.28E-1	Simul
chr19	58897766	58906173	+	RPS5	RPS5	54	1.31E-1	Simul
chr19	58907456	58908407	+	AC012313.1	AC012313.1	54	1.29E-1	Simul
chr19	58912870	58929694	+	ZNF584	ZNF584	58	1.17E-1	Simul
chr19	58944180	58951589	-	ZNF132	ZNF132	59	1.25E-1	Simul
chr19	58962970	58969200	+	ZNF324B	ZNF324B	50	4.77E-2	Simul
chr19	58978422	58984945	+	ZNF324	ZNF324	44	2.45E-2	Simul
