chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr15	41056217	41059906	+	GCHFR	GCHFR	27	9.68E-1	Simul
chr15	41060066	41099675	-	DNAJC17	DNAJC17	33	9.92E-1	Simul
chr15	41062158	41064643	+	C15orf62	C15orf62	23	9.49E-1	Simul
chr15	41099283	41106767	+	ZFYVE19	ZFYVE19	25	9.88E-1	Simul
chr15	41107649	41120907	-	PPP1R14D	PPP1R14D	27	9.86E-1	Simul
chr15	41136215	41150405	+	SPINT1	SPINT1	26	9.83E-1	Simul
chr15	41164411	41166487	-	RHOV	RHOV	26	9.52E-1	Simul
chr15	41186627	41196173	+	VPS18	VPS18	26	9.33E-1	Simul
chr15	41221537	41231237	+	DLL4	DLL4	22	9.35E-1	Simul
chr15	41245159	41248710	+	CHAC1	CHAC1	21	9.1E-1	Simul
chr15	41271077	41408552	-	INO80	INO80	32	8.13E-1	Simul
chr15	41474922	41522941	-	EXD1	EXD1	43	4.58E-1	Simul
chr15	41523036	41574043	+	CHP1	CHP1	42	4.48E-1	Simul
chr15	41601465	41624819	-	OIP5	OIP5	27	6.79E-1	Simul
chr15	41624891	41673248	+	NUSAP1	NUSAP1	27	6.44E-1	Simul
chr15	41679550	41694717	-	NDUFAF1	NDUFAF1	19	5.56E-1	Simul
chr15	41700605	41775761	+	RTF1	RTF1	33	3.45E-1	Simul
chr15	41785590	41795747	+	ITPKA	ITPKA	26	3.47E-1	Simul
chr15	41795835	41806085	-	LTK	LTK	25	3.4E-1	Simul
chr15	41809373	41836467	-	RPAP1	RPAP1	34	1.66E-1	Simul
chr15	41849872	41871536	+	TYRO3	TYRO3	30	1.54E-1	Simul
chr15	41913421	42062141	+	MGA	MGA	52	6.37E-2	Simul
chr15	42066631	42120053	+	MAPKBP1	MAPKBP1	56	5.26E-2	Simul
chr15	42120282	42140345	+	PLA2G4B	PLA2G4B	50	4.89E-2	Simul
chr15	42120292	42140353	+	JMJD7-PLA2G4B	JMJD7-PLA2G4B	50	5.2E-2	Simul
chr15	42140344	42186275	-	SPTBN5	SPTBN5	73	8.02E-2	Simul
chr15	42190949	42264776	-	EHD4	EHD4	81	1.08E-1	Simul
chr15	42273779	42343388	-	PLA2G4E	PLA2G4E	105	3.14E-1	Simul
chr15	42359206	42386752	-	PLA2G4D	PLA2G4D	89	3.11E-1	Simul
chr15	42433331	42448839	-	PLA2G4F	PLA2G4F	51	1.33E-1	Simul
chr15	42450898	42500514	-	VPS39	VPS39	41	1.27E-1	Simul
chr15	42502729	42565861	-	TMEM87A	TMEM87A	19	5.34E-1	Simul
chr15	42565430	42645864	+	GANC	GANC	29	7.21E-1	Simul
chr15	42640300	42704516	+	CAPN3	CAPN3	31	8.39E-1	Simul
chr15	42705020	42783321	-	ZNF106	ZNF106	32	8.44E-1	Simul
chr15	42783430	42837547	+	SNAP23	SNAP23	24	5.39E-1	Simul
chr15	42834719	42841000	-	LRRC57	LRRC57	19	4.52E-1	Simul
chr15	42841007	42862192	+	HAUS2	HAUS2	18	4.65E-1	Simul
chr15	42867856	43013179	+	STARD9	STARD9	51	7.31E-1	Simul
chr15	43015756	43029324	-	CDAN1	CDAN1	33	7.21E-1	Simul
chr15	43030931	43213007	-	TTBK2	TTBK2	58	5.19E-1	Simul
chr15	43235094	43398311	-	UBR1	UBR1	42	5.1E-1	Simul
chr15	43398422	43513481	-	EPB42	EPB42	32	3.34E-1	Simul
chr15	43415476	43477344	+	TMEM62	TMEM62	14	5.79E-1	Simul
chr15	43477315	43487396	+	CCNDBP1	CCNDBP1	13	4.55E-1	Simul
chr15	43524792	43559055	-	TGM5	TGM5	32	2.31E-1	Simul
chr15	43568477	43594453	-	TGM7	TGM7	40	1.049E-1	Simul
chr15	43619973	43622803	-	LCMT2	LCMT2	36	7.93E-2	Simul
chr15	43622871	43646096	+	ADAL	ADAL	39	8.25E-2	Simul
chr15	43650369	43663223	-	ZSCAN29	ZSCAN29	35	6.49E-2	Simul
chr15	43661418	43699293	+	TUBGCP4	TUBGCP4	45	5.77E-2	Simul
chr15	43699406	43802926	-	TP53BP1	TP53BP1	61	5.69E-2	Simul
chr15	43803155	43823818	+	MAP1A	MAP1A	30	5.23E-2	Simul
chr15	43825659	43882430	-	PPIP5K1	PPIP5K1	26	6.13E-2	Simul
chr15	43885251	43897099	+	CKMT1B	CKMT1B	5	1.004E-1	Simul
chr15	43891595	44010458	-	STRC	STRC	10	9.12E-2	Simul
chr15	43920700	43960316	-	CATSPER2	CATSPER2	4	8.96E-2	Simul
chr15	43985083	43991420	+	CKMT1A	CKMT1A	4	3.77E-2	Simul
chr15	44038589	44065477	+	PDIA3	PDIA3	21	1.007E-1	Simul
chr15	44064797	44069741	-	ELL3	ELL3	22	1.046E-1	Simul
chr15	44069284	44094787	+	SERF2	SERF2	25	1.024E-1	Simul
chr15	44086359	44092419	-	SERINC4	SERINC4	23	1.25E-1	Simul
chr15	44088339	44095241	+	HYPK	HYPK	23	1.1E-1	Simul
chr15	44096689	44117000	-	MFAP1	MFAP1	29	1.26E-1	Simul
chr15	44119160	44160617	+	WDR76	WDR76	30	1.7E-1	Simul
chr15	44162961	44487450	-	FRMD5	FRMD5	42	2.68E-1	Simul
chr15	44580926	44707956	+	CASC4	CASC4	6	7.15E-1	Simul
chr15	44719431	44821236	+	CTDSPL2	CTDSPL2	8	6.09E-1	Simul
chr15	44829254	44855227	+	EIF3J	EIF3J	4	6.63E-1	Simul
chr15	44854893	44955876	-	SPG11	SPG11	10	6.66E-1	Simul
chr15	44957929	45003514	-	PATL2	PATL2	26	6.21E-1	Simul
chr15	45003674	45011075	+	B2M	B2M	25	6.28E-1	Simul
chr15	45021185	45060027	+	TRIM69	TRIM69	46	6.04E-1	Simul
chr15	45248899	45271427	+	C15orf43	C15orf43	11	4.14E-1	Simul
chr15	45315301	45369383	+	SORD	SORD	6	5.94E-1	Simul
chr15	45384847	45406542	-	DUOX2	DUOX2	13	2.22E-1	Simul
chr15	45406518	45410619	+	DUOXA2	DUOXA2	18	2.31E-1	Simul
chr15	45409568	45422136	-	DUOXA1	DUOXA1	21	2.16E-1	Simul
chr15	45422130	45457774	+	DUOX1	DUOX1	25	2.56E-1	Simul
chr15	45459411	45493373	-	SHF	SHF	37	2.06E-1	Simul
chr15	45544427	45568149	+	SLC28A2	SLC28A2	51	4.46E-2	Simul
chr15	45653321	45694525	-	GATM	GATM	39	1.46E-1	Simul
chr15	45694528	45713617	+	SPATA5L1	SPATA5L1	29	1.71E-1	Simul
chr15	45722726	45740959	+	C15orf48	C15orf48	21	2.23E-1	Simul
chr15	45771808	45815005	-	SLC30A4	SLC30A4	19	4.61E-1	Simul
chr15	45879320	45908197	+	BLOC1S6	BLOC1S6	30	2.6E-1	Simul
chr15	45923345	45983492	+	SQRDL	SQRDL	60	4.89E-1	Simul
chr15	47476297	48066420	+	SEMA6D	SEMA6D	326	2.2E-1	Simul
chr15	48413168	48434869	+	SLC24A5	SLC24A5	1	8.66E-1	Simul
chr15	48431624	48470714	-	MYEF2	MYEF2	2	4.68E-1	Simul
chr15	48483735	48495953	+	CTXN2	CTXN2	10	4.42E-1	Simul
chr15	48483860	48596275	+	SLC12A1	SLC12A1	38	5.55E-1	Simul
chr15	48623207	48635570	+	DUT	DUT	29	7.28E-1	Simul
chr15	48700502	48938046	-	FBN1	FBN1	92	9.05E-1	Simul
chr15	49005124	49103343	-	CEP152	CEP152	66	2.02E-1	Simul
chr15	49115931	49255641	-	SHC4	SHC4	104	3.91E-1	Simul
chr15	49170082	49172380	+	EID1	EID1	51	3.89E-1	Simul
chr15	49280672	49338760	-	SECISBP2L	SECISBP2L	41	2.03E-1	Simul
chr15	49398267	49447858	-	COPS2	COPS2	26	2.69E-1	Simul
chr15	49447852	49660066	+	GALK2	GALK2	61	3.15E-1	Simul
chr15	49619158	49913128	-	FAM227B	FAM227B	85	2.77E-1	Simul
chr15	49715292	49780972	+	FGF7	FGF7	42	2.4E-1	Simul
chr15	49913176	49937333	+	DTWD1	DTWD1	20	3.76E-1	Simul
chr15	50150434	50475014	-	ATP8B4	ATP8B4	216	6.1E-2	Simul
chr15	50474392	50528592	+	SLC27A2	SLC27A2	73	2.61E-2	Simul
chr15	50534143	50558223	-	HDC	HDC	51	3.77E-1	Simul
chr15	50569388	50647605	-	GABPB1	GABPB1	54	7.54E-1	Simul
chr15	50716576	50793280	+	USP8	USP8	28	4.11E-1	Simul
chr15	50792758	50838905	-	USP50	USP50	38	2.43E-1	Simul
chr15	50844669	50979012	-	TRPM7	TRPM7	54	1.17E-1	Simul
chr15	50999505	51058005	-	SPPL2A	SPPL2A	33	1.29E-1	Simul
chr15	51200868	51298097	+	AP4E1	AP4E1	47	4.58E-1	Simul
chr15	51348794	51397473	-	TNFAIP8L3	TNFAIP8L3	43	5.48E-1	Simul
chr15	51500253	51630807	-	CYP19A1	CYP19A1	175	3.11E-1	Simul
chr15	51633825	51700210	+	GLDN	GLDN	86	2.6E-1	Simul
chr15	51739907	51915030	-	DMXL2	DMXL2	54	8.7E-2	Simul
chr15	51973549	52013223	+	SCG3	SCG3	51	2.07E-1	Simul
chr15	52015207	52043782	-	LYSMD2	LYSMD2	59	2.39E-1	Simul
chr15	52043757	52108565	+	TMOD2	TMOD2	68	5.52E-1	Simul
chr15	52121824	52239492	+	TMOD3	TMOD3	67	3.06E-1	Simul
chr15	52230221	52264003	-	LEO1	LEO1	26	1.77E-1	Simul
chr15	52244302	52358462	+	MAPK6	MAPK6	42	1.34E-1	Simul
chr15	52401459	52404972	-	BCL2L10	BCL2L10	27	1.15E-1	Simul
chr15	52413116	52483566	-	GNB5	GNB5	58	1.9E-1	Simul
chr15	52484518	52587995	-	MYO5C	MYO5C	62	2.51E-1	Simul
chr15	52599479	52821247	-	MYO5A	MYO5A	91	3.23E-1	Simul
chr15	52839241	52862080	-	ARPP19	ARPP19	37	8.99E-2	Simul
chr15	52873513	53002014	-	FAM214A	FAM214A	79	2.07E-1	Simul
chr15	53049636	53083273	-	ONECUT1	ONECUT1	48	8.87E-1	Simul
chr15	53805937	54055075	-	WDR72	WDR72	157	7.7E-1	Simul
chr15	54305100	54920806	+	UNC13C	UNC13C	324	4.56E-1	Simul
chr15	55473003	55489265	-	RSL24D1	RSL24D1	44	3.39E-1	Simul
chr15	55495163	55611311	-	RAB27A	RAB27A	77	5.73E-1	Simul
chr15	55611157	55647846	+	PIGB	PIGB	42	3.23E-1	Simul
chr15	55632229	55700708	-	CCPG1	CCPG1	42	2.47E-1	Simul
chr15	55702722	55800432	-	DYX1C1	DYX1C1	59	4.03E-1	Simul
chr15	55831087	55881145	-	PYGO1	PYGO1	44	2.94E-2	Simul
chr15	55903743	56035288	-	PRTG	PRTG	78	4.06E-2	Simul
chr15	56119119	56285944	-	NEDD4	NEDD4	108	1.81E-1	Simul
chr15	56379477	56535483	-	RFX7	RFX7	68	3.46E-1	Simul
chr15	56536206	56738195	+	TEX9	TEX9	70	5.11E-1	Simul
chr15	56713741	56757335	-	MNS1	MNS1	27	4.63E-1	Simul
chr15	56922378	57210769	-	ZNF280D	ZNF280D	83	8.24E-1	Simul
chr15	57210820	57591479	+	TCF12	TCF12	120	1.62E-1	Simul
chr15	57668164	57842925	+	CGNL1	CGNL1	213	1.93E-1	Simul
chr15	57884105	58006943	+	GCOM1	GCOM1	135	1.11E-1	Simul
chr15	57884138	57977562	+	MYZAP	MYZAP	123	1E-1	Simul
chr15	57884230	58074960	+	POLR2M	POLR2M	187	1.45E-1	Simul
chr15	58245621	58790065	-	ALDH1A2	ALDH1A2	363	1.83E-1	Simul
chr15	58430367	58478110	+	AQP9	AQP9	76	7.84E-2	Simul
chr15	58702767	58861151	+	LIPC	LIPC	135	8.79E-1	Simul
chr15	58887402	59042177	-	ADAM10	ADAM10	78	7.71E-1	Simul
chr15	59063390	59154099	+	FAM63B	FAM63B	48	6.02E-1	Simul
chr15	59157373	59389618	+	RNF111	RNF111	74	5.66E-1	Simul
chr15	59171243	59225852	-	SLTM	SLTM	37	6.39E-1	Simul
chr15	59397276	59417244	+	CCNB2	CCNB2	29	6.22E-1	Simul
chr15	59427112	59665099	-	MYO1E	MYO1E	145	9.12E-1	Simul
chr15	59439898	59440054	+	C15ORF31	C15ORF31	32	6.34E-1	Simul
chr15	59499041	59500705	+	LDHAL6B	LDHAL6B	52	8.78E-1	Simul
chr15	59664891	59815748	+	FAM81A	FAM81A	97	8.2E-1	Simul
chr15	59887073	59932438	+	GCNT3	GCNT3	61	3.63E-2	Simul
chr15	59930260	59949740	-	GTF2A2	GTF2A2	49	2.99E-2	Simul
chr15	59951344	59981733	-	BNIP2	BNIP2	47	3E-2	Simul
chr15	60296420	60353929	+	FOXB1	FOXB1	62	6.89E-1	Simul
chr15	60639332	60695082	-	ANXA2	ANXA2	76	3.12E-1	Simul
chr15	60711807	60771359	-	NARG2	NARG2	48	2.94E-1	Simul
chr15	60780482	61521518	-	RORA	RORA	477	4.14E-1	Simul
chr15	62144587	62352672	-	VPS13C	VPS13C	116	7.78E-1	Simul
chr15	62359175	62363116	+	C2CD4A	C2CD4A	55	8.55E-1	Simul
chr15	62455733	62457482	-	C2CD4B	C2CD4B	41	2.41E-1	Simul
chr15	62682724	63136830	+	TLN2	TLN2	241	6.21E-1	Simul
chr15	63334830	63364114	+	TPM1	TPM1	72	1.38E-1	Simul
chr15	63413998	63434260	+	LACTB	LACTB	45	6.41E-2	Simul
chr15	63418070	63450220	-	RPS27L	RPS27L	43	5.68E-2	Simul
chr15	63481667	63559981	+	RAB8B	RAB8B	47	8.63E-2	Simul
chr15	63568216	63601325	+	APH1B	APH1B	36	1.34E-1	Simul
chr15	63613576	63674360	-	CA12	CA12	58	3.46E-1	Simul
chr15	63796792	63886839	+	USP3	USP3	71	3.59E-2	Simul
chr15	63889551	63894627	+	FBXL22	FBXL22	35	2.79E-2	Simul
chr15	63900816	64126141	-	HERC1	HERC1	98	1.67E-1	Simul
chr15	64199234	64364232	-	DAPK2	DAPK2	115	2.9E-1	Simul
chr15	64364757	64386217	-	FAM96A	FAM96A	35	8.75E-1	Simul
chr15	64386321	64438289	+	SNX1	SNX1	27	7.96E-1	Simul
chr15	64443913	64449680	+	SNX22	SNX22	16	6.33E-1	Simul
chr15	64448010	64455404	-	PPIB	PPIB	17	5.96E-1	Simul
chr15	64457715	64648442	-	CSNK1G1	CSNK1G1	36	8.94E-1	Simul
chr15	64657192	64679886	-	KIAA0101	KIAA0101	15	8.89E-1	Simul
chr15	64679946	64747502	+	TRIP4	TRIP4	17	8.94E-1	Simul
chr15	64752940	64978264	+	ZNF609	ZNF609	36	4.19E-1	Simul
chr15	64979771	64995480	-	OAZ2	OAZ2	18	3.84E-1	Simul
chr15	65032090	65067786	-	RBPMS2	RBPMS2	16	4.74E-1	Simul
chr15	65107830	65117867	-	PIF1	PIF1	21	1.017E-1	Simul
chr15	65134087	65160206	+	PLEKHO2	PLEKHO2	33	1.35E-1	Simul
chr15	65204100	65251042	+	ANKDD1A	ANKDD1A	34	1.44E-1	Simul
chr15	65255361	65282648	-	SPG21	SPG21	27	2.2E-1	Simul
chr15	65294844	65321977	-	MTFMT	MTFMT	32	5.66E-1	Simul
chr15	65337707	65345734	+	SLC51B	SLC51B	30	4.1E-1	Simul
chr15	65345678	65369028	-	RASL12	RASL12	29	3.98E-1	Simul
chr15	65369153	65372276	+	KBTBD13	KBTBD13	25	3.59E-1	Simul
chr15	65409716	65426174	-	PDCD7	PDCD7	14	1.6E-1	Simul
chr15	65440556	65477680	-	CLPX	CLPX	30	2.45E-1	Simul
chr15	65488336	65503826	-	CILP	CILP	37	2.55E-1	Simul
chr15	65526797	65592956	-	PARP16	PARP16	53	4.29E-1	Simul
chr15	65619464	65670378	-	IGDCC3	IGDCC3	41	5.85E-1	Simul
chr15	65734800	65810042	-	DPP8	DPP8	32	1.34E-1	Simul
chr15	65822755	65870687	+	PTPLAD1	PTPLAD1	24	6.51E-2	Simul
chr15	65871090	65903627	-	VWA9	VWA9	19	6.2E-2	Simul
chr15	65903703	65953333	+	SLC24A1	SLC24A1	24	6.83E-2	Simul
chr15	65950383	66084631	-	DENND4A	DENND4A	50	6.12E-2	Simul
chr15	66018391	66184329	+	RAB11A	RAB11A	64	8.92E-2	Simul
chr15	66187416	66546085	-	MEGF11	MEGF11	191	9.18E-1	Simul
chr15	66585554	66626236	+	DIS3L	DIS3L	42	7.33E-1	Simul
chr15	66628543	66679084	-	TIPIN	TIPIN	44	6E-1	Simul
chr15	66679154	66784650	+	MAP2K1	MAP2K1	49	5.58E-1	Simul
chr15	66782472	66790151	-	SNAPC5	SNAPC5	24	5.08E-1	Simul
chr15	66790354	66816870	-	RPL4	RPL4	31	4.33E-1	Simul
chr15	66797296	66842115	+	ZWILCH	ZWILCH	61	1.08E-1	Simul
chr15	66839516	66858317	-	LCTL	LCTL	57	1E-1	Simul
chr15	66994565	67074338	+	SMAD6	SMAD6	87	7.9E-2	Simul
chr15	67356100	67487533	+	SMAD3	SMAD3	129	1.5322188E-12	CONVERGED
chr15	67493370	67547533	-	AAGAB	AAGAB	67	8.50919335E-12	CONVERGED
chr15	67547137	67794598	+	IQCH	IQCH	102	9.12E-3	Simul
chr15	67813405	67819628	+	C15orf61	C15orf61	32	5.87E-1	Simul
chr15	67835046	68099461	+	MAP2K5	MAP2K5	134	4.03E-1	Simul
chr15	68112041	68126899	+	SKOR1	SKOR1	52	3.29E-1	Simul
chr15	68346516	68483096	+	PIAS1	PIAS1	52	9.62E-1	Simul
chr15	68483042	68498417	-	CALML4	CALML4	25	9.94E-1	Simul
chr15	68499329	68549549	-	CLN6	CLN6	31	9.99E-1	Simul
chr15	68570140	68588203	+	FEM1B	FEM1B	59	1.27E-1	Simul
chr15	68594049	68724501	-	ITGA11	ITGA11	110	2.77E-1	Simul
chr15	68871307	69020145	+	CORO2B	CORO2B	73	2.48E-2	Simul
chr15	69070873	69113236	-	ANP32A	ANP32A	26	1.09E-2	Simul
chr15	69110559	69239150	+	SPESP1	SPESP1	38	1.3E-2	Simul
chr15	69222863	69355083	+	NOX5	NOX5	34	6.47E-1	Simul
chr15	69452922	69564556	+	GLCE	GLCE	66	4.54E-1	Simul
chr15	69591285	69700119	+	PAQR5	PAQR5	23	2.88E-1	Simul
chr15	69706584	69740764	+	KIF23	KIF23	12	6.51E-1	Simul
chr15	69745122	69748255	+	RPLP1	RPLP1	14	6.9E-1	Simul
chr15	70340128	70390515	-	TLE3	TLE3	39	7.37E-1	Simul
chr15	70946892	71055932	-	UACA	UACA	57	3.16E-1	Simul
chr15	71123862	71146498	-	LARP6	LARP6	44	2.95E-1	Simul
chr15	71145577	71342414	+	LRRC49	LRRC49	63	3.43E-1	Simul
chr15	71173680	71185124	-	THAP10	THAP10	31	5.89E-1	Simul
chr15	71389290	72075722	+	THSD4	THSD4	342	8.43E-1	Simul
chr15	71402582	71407833	-	CT62	CT62	15	9.55E-1	Simul
chr15	72114631	72410918	-	MYO9A	MYO9A	73	7.07E-1	Simul
chr15	72406598	72433311	+	SENP8	SENP8	11	7.81E-1	Simul
chr15	72452147	72490126	-	GRAMD2	GRAMD2	15	8.15E-1	Simul
chr15	72491369	72524164	-	PKM	PKM	19	7.96E-1	Simul
chr15	72533521	72565340	-	PARP6	PARP6	18	6.6E-1	Simul
chr15	72577067	72612470	-	CELF6	CELF6	20	5.7E-1	Simul
chr15	72635774	72668817	-	HEXA	HEXA	10	4.75E-1	Simul
chr15	72690613	72700370	+	TMEM202	TMEM202	3	6.95E-1	Simul
chr15	72766666	72879692	+	ARIH1	ARIH1	10	4.92E-1	Simul
chr15	72947078	72958735	+	GOLGA6B	GOLGA6B	7	7.5E-1	Simul
chr15	72968123	72978490	-	HIGD2B	HIGD2B	10	7.17E-1	Simul
chr15	72978526	73030817	+	BBS4	BBS4	25	8.4E-1	Simul
chr15	73043709	73078187	-	ADPGK	ADPGK	44	9.16E-1	Simul
chr15	73344050	73597547	+	NEO1	NEO1	87	1.68E-1	Simul
chr15	73612199	73661605	-	HCN4	HCN4	44	1.69E-1	Simul
chr15	73735498	73852355	+	C15orf60	C15orf60	30	3.96E-1	Simul
chr15	73852354	73926475	-	NPTN	NPTN	34	7.12E-1	Simul
chr15	73976306	74006859	+	CD276	CD276	43	8.36E-1	Simul
chr15	74032140	74045088	-	C15orf59	C15orf59	54	6.13E-1	Simul
chr15	74165948	74181555	+	TBC1D21	TBC1D21	45	4.82E-3	Simul
chr15	74218329	74244478	+	LOXL1	LOXL1	43	5.32E-2	Simul
chr15	74275546	74286963	-	STOML1	STOML1	45	1.53E-1	Simul
chr15	74287013	74340153	+	PML	PML	44	3.67E-1	Simul
chr15	74362197	74374891	-	GOLGA6A	GOLGA6A	21	8.58E-1	Simul
chr15	74392651	74430881	+	ISLR2	ISLR2	20	2.07E-1	Simul
chr15	74466011	74469213	+	ISLR	ISLR	34	2.37E-1	Simul
chr15	74471806	74504608	-	STRA6	STRA6	48	3.43E-1	Simul
chr15	74509612	74628813	+	CCDC33	CCDC33	96	7.89E-1	Simul
chr15	74630099	74660081	-	CYP11A1	CYP11A1	49	5.66E-1	Simul
chr15	74701629	74726808	-	SEMA7A	SEMA7A	40	1.056E-1	Simul
chr15	74738317	74753523	-	UBL7	UBL7	29	8.76E-2	Simul
chr15	74833517	74890472	+	ARID3B	ARID3B	35	4.84E-2	Simul
chr15	74890840	74932057	+	CLK3	CLK3	29	3.94E-2	Simul
chr15	74922898	74988633	-	EDC3	EDC3	27	6.02E-2	Simul
chr15	75011882	75017951	-	CYP1A1	CYP1A1	10	4.96E-2	Simul
chr15	75041184	75048543	+	CYP1A2	CYP1A2	19	6.8E-2	Simul
chr15	75074397	75095539	+	CSK	CSK	37	9.23E-2	Simul
chr15	75105056	75118099	+	LMAN1L	LMAN1L	35	8.19E-1	Simul
chr15	75118887	75124141	+	CPLX3	CPLX3	35	8.21E-1	Simul
chr15	75128456	75135687	-	ULK3	ULK3	37	8.21E-1	Simul
chr15	75136070	75165706	-	SCAMP2	SCAMP2	42	7.93E-1	Simul
chr15	75182345	75191798	+	MPI	MPI	23	7.3E-1	Simul
chr15	75192327	75199462	-	FAM219B	FAM219B	21	9.02E-1	Simul
chr15	75212131	75230509	-	COX5A	COX5A	20	9.52E-1	Simul
chr15	75246756	75249805	-	RPP25	RPP25	14	9.49E-1	Simul
chr15	75249559	75313837	+	SCAMP5	SCAMP5	38	9.9E-1	Simul
chr15	75315895	75409803	+	PPCDC	PPCDC	49	9.65E-1	Simul
chr15	75487983	75504510	+	C15orf39	C15orf39	10	9.55E-1	Simul
chr15	75550939	75562540	+	GOLGA6C	GOLGA6C	3	4.3E-1	Simul
chr15	75575175	75586816	+	GOLGA6D	GOLGA6D	4	6.19E-1	Simul
chr15	75628231	75634268	+	COMMD4	COMMD4	8	3.45E-1	Simul
chr15	75639295	75647592	+	NEIL1	NEIL1	10	3.79E-1	Simul
chr15	75648132	75660971	-	MAN2C1	MAN2C1	9	3.69E-1	Simul
chr15	75661719	75748183	-	SIN3A	SIN3A	16	3.69E-1	Simul
chr15	75759461	75871630	-	PTPN9	PTPN9	21	3.07E-1	Simul
chr15	75890423	75918810	-	SNUPN	SNUPN	24	5.58E-1	Simul
chr15	75931425	75941047	-	IMP3	IMP3	24	5.99E-1	Simul
chr15	75940246	75954642	+	SNX33	SNX33	25	6.1E-1	Simul
chr15	75966662	76005189	-	CSPG4	CSPG4	28	6.34E-1	Simul
chr15	75970671	75973093	+	AC105020.1	AC105020.1	25	6.51E-1	Simul
chr15	76016317	76020029	+	ODF3L1	ODF3L1	13	5.85E-1	Simul
chr15	76135621	76193419	+	UBE2Q2	UBE2Q2	21	7.7E-1	Simul
chr15	76196199	76227609	+	FBXO22	FBXO22	12	5.24E-1	Simul
chr15	76228309	76352136	-	NRG4	NRG4	28	2.54E-1	Simul
chr15	76352177	76521462	+	C15orf27	C15orf27	79	3.11E-1	Simul
chr15	76507695	76603813	-	ETFA	ETFA	56	2.66E-1	Simul
chr15	76629064	76634817	+	ISL2	ISL2	28	2.05E-1	Simul
chr15	76640525	77197785	-	SCAPER	SCAPER	126	2.08E-1	Simul
chr15	77223959	77242601	+	RCN2	RCN2	32	1.65E-1	Simul
chr15	77285699	77329673	+	PSTPIP1	PSTPIP1	37	1.88E-1	Simul
chr15	77336358	77376326	-	TSPAN3	TSPAN3	43	5.12E-2	Simul
chr15	77400470	77712486	-	PEAK1	PEAK1	81	1.45E-2	Simul
chr15	77712753	77777949	+	HMG20A	HMG20A	48	2.26E-2	Simul
chr15	77905368	78113242	-	LINGO1	LINGO1	94	1.001E-1	Simul
chr15	78276377	78370066	-	TBC1D2B	TBC1D2B	44	4.72E-1	Simul
chr15	78396947	78423886	-	CIB2	CIB2	52	5.28E-1	Simul
chr15	78423839	78464291	+	IDH3A	IDH3A	56	1.49E-1	Simul
chr15	78459809	78538030	-	ACSBG1	ACSBG1	83	2.27E-1	Simul
chr15	78556427	78574538	+	DNAJA4	DNAJA4	61	1.53E-1	Simul
chr15	78570176	78592136	-	WDR61	WDR61	62	6.81E-1	Simul
chr15	78632665	78640572	+	CRABP1	CRABP1	36	6.47E-1	Simul
chr15	78729772	78793798	+	IREB2	IREB2	64	6.46E-1	Simul
chr15	78799905	78829714	+	HYKK	HYKK	43	5.02E-1	Simul
chr15	78830022	78831288	+	AC027228.1	AC027228.1	37	5.02E-1	Simul
chr15	78832746	78841604	+	PSMA4	PSMA4	41	5.02E-1	Simul
chr15	78857861	78887611	+	CHRNA5	CHRNA5	49	4.89E-1	Simul
chr15	78885393	78913637	-	CHRNA3	CHRNA3	41	8.09E-1	Simul
chr15	78916460	79020096	-	CHRNB4	CHRNB4	55	4.41E-1	Simul
chr15	79051544	79103773	-	ADAMTS7	ADAMTS7	24	3.09E-1	Simul
chr15	79102828	79190475	+	MORF4L1	MORF4L1	45	8.18E-1	Simul
chr15	79213399	79241916	-	CTSH	CTSH	54	1.27E-1	Simul
chr15	79252288	79383115	-	RASGRF1	RASGRF1	100	2.84E-1	Simul
chr15	79575145	79590580	+	ANKRD34C	ANKRD34C	63	1.91E-1	Simul
chr15	79603403	79704334	+	TMED3	TMED3	101	1.24E-1	Simul
chr15	79724857	79764632	+	KIAA1024	KIAA1024	83	9.19E-2	Simul
chr15	80125926	80189721	-	MTHFS	MTHFS	74	2.95E-1	Simul
chr15	80137536	80216096	-	ST20-MTHFS	ST20-MTHFS	81	3.36E-1	Simul
chr15	80191181	80216044	-	ST20	ST20	49	2.26E-1	Simul
chr15	80215112	80217194	+	C15orf37	C15orf37	39	6.86E-1	Simul
chr15	80215506	80217194	+	C15ORF37	C15ORF37	38	7.14E-1	Simul
chr15	80253230	80263788	-	BCL2A1	BCL2A1	29	6.85E-1	Simul
chr15	80351909	80430735	+	ZFAND6	ZFAND6	62	1.23E-1	Simul
chr15	80444831	80479288	+	FAH	FAH	73	1.34E-1	Simul
chr15	80696691	80890278	+	ARNT2	ARNT2	136	2.29E-1	Simul
chr15	80972024	81047962	+	ABHD17C	ABHD17C	81	1.37E-3	Simul
chr15	81071683	81244117	+	KIAA1199	KIAA1199	127	4.94E-2	Simul
chr15	81239666	81282219	-	MESDC2	MESDC2	44	3.56E-1	Simul
chr15	81293294	81296342	+	MESDC1	MESDC1	33	4.56E-1	Simul
chr15	81299373	81441516	+	C15orf26	C15orf26	81	4.63E-1	Simul
chr15	81451915	81605104	+	IL16	IL16	92	3.07E-1	Simul
chr15	81601393	81616524	-	STARD5	STARD5	56	2.24E-1	Simul
chr15	81623557	81666554	-	TMC3	TMC3	51	2.14E-1	Simul
chr15	82334118	82338482	-	MEX3B	MEX3B	49	5.84E-1	Simul
