chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr16	68118653	68263162	+	NFATC3	NFATC3	93	3.96E-1	Simul
chr16	68263013	68272005	-	ESRP2	ESRP2	45	6.05E-1	Simul
chr16	68279206	68294961	+	PLA2G15	PLA2G15	41	7.74E-1	Simul
chr16	68298432	68335722	+	SLC7A6	SLC7A6	41	8.08E-1	Simul
chr16	68318405	68344849	-	SLC7A6OS	SLC7A6OS	36	7.65E-1	Simul
chr16	68344876	68392466	+	PRMT7	PRMT7	26	6.34E-1	Simul
chr16	68392230	68482591	-	SMPD3	SMPD3	5	3.92E-1	Simul
chr16	68563992	68609975	+	ZFP90	ZFP90	2	1.68E-1	Simul
chr16	68670091	68756519	+	CDH3	CDH3	4	9.63E-1	Simul
chr16	68771127	68869451	+	CDH1	CDH1	12	7.2E-1	Simul
chr16	68877506	69119083	+	TANGO6	TANGO6	9	1.06E-1	Simul
chr16	69139466	69152622	+	HAS3	HAS3	1	4.2E-1	Simul
chr16	69151912	69166487	-	CHTF8	CHTF8	1	4.47E-1	Simul
chr16	69152756	69154331	-	ENSG00000263203	ENSG00000263203	1	4.18E-1	Simul
chr16	69165193	69265033	+	CIRH1A	CIRH1A	2	8.02E-2	Simul
chr16	69221031	69342955	+	SNTB2	SNTB2	4	1.12E-1	Simul
chr16	69345258	69358949	+	VPS4A	VPS4A	3	1.054E-1	Simul
chr16	69354042	69373570	-	COG8	COG8	3	1.15E-1	Simul
chr16	69362523	69364498	-	PDF	PDF	3	1.078E-1	Simul
chr16	69373332	69377014	+	NIP7	NIP7	3	1.04E-1	Simul
chr16	69377150	69385712	-	TMED6	TMED6	2	7.18E-2	Simul
chr16	69389463	69442474	-	TERF2	TERF2	3	1.07E-1	Simul
chr16	69458427	69500169	+	CYB5B	CYB5B	3	7.05E-1	Simul
chr16	69598996	69738569	+	NFAT5	NFAT5	3	1E-2	Simul
chr16	69775769	69788843	-	NOB1	NOB1	1	1.27E-1	Simul
chr16	69796208	69975644	+	WWP2	WWP2	4	3.42E-1	Simul
chr16	69984809	69998141	+	CLEC18A	CLEC18A	1	2.57E-1	Simul
chr16	70147528	70195203	+	PDPR	PDPR	1	1.05E-1	Simul
chr16	70613797	70694585	+	IL34	IL34	2	5.54E-1	Simul
chr16	70695106	70719969	-	MTSS1L	MTSS1L	3	6.94E-1	Simul
chr16	70695569	70699739	+	FLJ00418	FLJ00418	2	6E-1	Simul
chr16	70721341	70835064	-	VAC14	VAC14	1	5.86E-1	Simul
chr16	70841280	71264625	-	HYDIN	HYDIN	2	1.2E-1	Simul
chr16	71315291	71323618	-	CMTR2	CMTR2	3	1.72E-1	Simul
chr16	71392615	71424341	+	CALB2	CALB2	3	6.59E-1	Simul
chr16	71481499	71496998	-	ZNF23	ZNF23	4	6.93E-1	Simul
chr16	71498452	71598992	-	ZNF19	ZNF19	6	5.36E-1	Simul
chr16	71559135	71572649	+	CHST4	CHST4	4	4.5E-1	Simul
chr16	71599562	71611033	-	TAT	TAT	5	4.67E-1	Simul
chr16	71660063	71676017	+	MARVELD3	MARVELD3	5	1.63E-1	Simul
chr16	71671737	71758604	-	PHLPP2	PHLPP2	5	2.09E-1	Simul
chr16	71762912	71843104	-	AP1G1	AP1G1	4	5.68E-1	Simul
chr16	71879893	71919171	+	ATXN1L	ATXN1L	3	1.12E-1	Simul
chr16	71879898	71962913	+	IST1	IST1	21	1.64E-1	Simul
chr16	71893582	71929239	-	ZNF821	ZNF821	3	1.2E-1	Simul
chr16	72042486	72058954	+	DHODH	DHODH	128	3.69E-1	Simul
chr16	72078187	72128330	-	TXNL4B	TXNL4B	128	3.26E-1	Simul
chr16	72088490	72094954	+	HP	HP	102	2.59E-1	Simul
chr16	72088521	72111145	+	HPR	HPR	108	3.17E-1	Simul
chr16	72127460	72146811	+	DHX38	DHX38	72	2.55E-1	Simul
chr16	72146055	72210777	-	PMFBP1	PMFBP1	69	3.84E-2	Simul
chr16	72816783	73093597	-	ZFHX3	ZFHX3	7	9.09E-1	Simul
chr16	73160535	73178346	-	C16orf47	C16orf47	5	2.87E-1	Simul
chr16	74330672	74340186	+	PSMD7	PSMD7	1	5.54E-1	Simul
chr16	74411775	74425978	+	NPIPB15	NPIPB15	1	3.22E-1	Simul
chr16	74442528	74455368	-	CLEC18B	CLEC18B	2	5.25E-1	Simul
chr16	74485855	74641012	-	GLG1	GLG1	2	5.43E-1	Simul
chr16	74655291	74700779	-	RFWD3	RFWD3	3	7.56E-1	Simul
chr16	74705752	74734858	-	MLKL	MLKL	4	7.32E-1	Simul
chr16	74746852	74808729	-	FA2H	FA2H	2	5.57E-1	Simul
chr16	74907467	75034071	-	WDR59	WDR59	6	7.12E-1	Simul
chr16	75032927	75144892	+	ZNRF1	ZNRF1	3	4.6E-1	Simul
chr16	75145757	75150669	-	LDHD	LDHD	1	9.71E-1	Simul
chr16	75182389	75206134	+	ZFP1	ZFP1	7	1.64922413E-7	CONVERGED
chr16	75237993	75241083	-	CTRB2	CTRB2	9	2.71175854E-7	CONVERGED
chr16	75252897	75258822	+	CTRB1	CTRB1	11	2.87641885E-7	CONVERGED
chr16	75262927	75301951	-	BCAR1	BCAR1	14	2.62069119E-7	CONVERGED
chr16	75327595	75467383	-	CFDP1	CFDP1	12	1.53065409E-5	CONVERGED
chr16	75476951	75499395	-	TMEM170A	TMEM170A	1	2.33E-3	Simul
chr16	75510948	75529282	-	CHST6	CHST6	2	5.53E-3	Simul
chr16	75562432	75569145	-	CHST5	CHST5	1	6.31E-1	Simul
chr16	75572014	75590184	-	TMEM231	TMEM231	1	5.88E-1	Simul
chr16	75600248	75611779	+	GABARAPL2	GABARAPL2	2	8.27E-1	Simul
chr16	75630878	75657198	-	ADAT1	ADAT1	1	6.41E-1	Simul
chr16	75661621	75682541	-	KARS	KARS	2	8.58E-1	Simul
chr16	75681683	75795770	+	TERF2IP	TERF2IP	4	1.26E-1	Simul
chr16	76311175	76593135	+	CNTNAP4	CNTNAP4	11	3.37E-1	Simul
chr16	77224731	77236302	+	MON1B	MON1B	3	4.05E-1	Simul
chr16	77233293	77247112	+	SYCE1L	SYCE1L	3	4.01E-1	Simul
chr16	77281709	77469011	-	ADAMTS18	ADAMTS18	15	4.85E-1	Simul
chr16	77756410	77776157	+	NUDT7	NUDT7	7	6.65E-1	Simul
chr16	77822426	78014004	+	VAT1L	VAT1L	13	8.04E-2	Simul
chr16	78056411	78100658	+	CLEC3A	CLEC3A	3	2.85E-1	Simul
chr16	78133309	79246564	+	WWOX	WWOX	55	4.43E-1	Simul
chr16	79015646	79015739	-	PIH1	PIH1	7	9.62E-1	Simul
chr16	79619739	79634611	-	MAF	MAF	8	2.63E-1	Simul
chr16	80574630	80584657	+	DYNLRB2	DYNLRB2	2	3.54E-2	Simul
chr16	80631802	80838226	-	CDYL2	CDYL2	8	4.93E-2	Simul
chr16	81009697	81053875	-	CMC2	CMC2	7	5.29E-1	Simul
chr16	81040102	81066719	+	CENPN	CENPN	6	5.47E-1	Simul
chr16	81069451	81080963	+	ATMIN	ATMIN	3	2.76E-1	Simul
chr16	81087101	81110872	-	C16orf46	C16orf46	3	3.09E-1	Simul
chr16	81115565	81130008	-	GCSH	GCSH	1	1.36E-1	Simul
chr16	81134479	81253975	-	PKD1L2	PKD1L2	5	3.99E-1	Simul
chr16	81272052	81324747	+	BCMO1	BCMO1	5	1.26E-2	Simul
chr16	81348556	81424489	+	GAN	GAN	9	2.36E-2	Simul
chr16	81478774	81745367	+	CMIP	CMIP	26	2.51825349E-4	CONVERGED
chr16	81772701	81991899	+	PLCG2	PLCG2	13	1.24E-2	Simul
chr16	82031220	82045093	-	SDR42E1	SDR42E1	2	7.28E-1	Simul
chr16	82068608	82132139	+	HSD17B2	HSD17B2	7	3.75E-1	Simul
chr16	82181402	82203831	-	MPHOSPH6	MPHOSPH6	4	3.06E-1	Simul
chr16	82660407	83830204	+	CDH13	CDH13	60	3.43E-1	Simul
chr16	83841447	83853342	+	HSBP1	HSBP1	4	4.51E-1	Simul
chr16	83932730	83949787	+	MLYCD	MLYCD	5	9.78E-1	Simul
chr16	83981886	83999937	+	OSGIN1	OSGIN1	5	8.93E-1	Simul
chr16	84002236	84036381	+	NECAB2	NECAB2	9	8.32E-1	Simul
chr16	84043271	84076241	-	SLC38A8	SLC38A8	10	8.6E-1	Simul
chr16	84087367	84150511	-	MBTPS1	MBTPS1	12	8.45E-1	Simul
chr16	84155885	84178797	-	HSDL1	HSDL1	8	7.22E-1	Simul
chr16	84178864	84212373	+	DNAAF1	DNAAF1	6	6.86E-1	Simul
chr16	84211457	84220669	-	TAF1C	TAF1C	4	5.95E-1	Simul
chr16	84224743	84230774	+	ADAD2	ADAD2	3	4.99E-1	Simul
chr16	84255822	84273356	-	KCNG4	KCNG4	3	3.87E-1	Simul
chr16	84328251	84363450	+	WFDC1	WFDC1	3	3.57E-1	Simul
chr16	84402132	84497793	+	ATP2C2	ATP2C2	11	5.76E-2	Simul
chr16	84511680	84587639	-	TLDC1	TLDC1	9	4.46E-2	Simul
chr16	84599199	84651683	-	COTL1	COTL1	4	9.01E-1	Simul
chr16	84682130	84701292	+	KLHL36	KLHL36	1	8.66E-1	Simul
chr16	84733583	84813528	+	USP10	USP10	10	8.47E-2	Simul
chr16	84853589	84954374	+	CRISPLD2	CRISPLD2	13	1.17E-1	Simul
chr16	85007786	85045141	-	ZDHHC7	ZDHHC7	8	8.32E-1	Simul
chr16	85061374	85127836	+	KIAA0513	KIAA0513	3	5.5E-1	Simul
chr16	85131964	85146114	-	FAM92B	FAM92B	4	1.9E-1	Simul
chr16	85645014	85709810	+	GSE1	GSE1	6	1.48E-3	Simul
chr16	85709803	85723679	-	GINS2	GINS2	6	1.53E-3	Simul
chr16	85723689	85784735	-	C16orf74	C16orf74	8	2.19E-3	Simul
chr16	85805363	85833214	-	EMC8	EMC8	4	1.17E-1	Simul
chr16	85832238	85840650	+	COX4I1	COX4I1	4	1.19E-1	Simul
chr16	85932408	85956215	+	IRF8	IRF8	1	1.07E-1	Simul
chr16	86544132	86548076	+	FOXF1	FOXF1	7	1E0	Simul
chr16	86563781	86588841	-	MTHFSD	MTHFSD	9	9.41E-1	Simul
chr16	86600856	86602539	+	FOXC2	FOXC2	8	3.72E-1	Simul
chr16	86609973	86615303	+	FOXL1	FOXL1	10	2.23E-1	Simul
chr16	87117167	87351022	-	C16orf95	C16orf95	9	9E-1	Simul
chr16	87360592	87425748	-	FBXO31	FBXO31	1	4.48E-1	Simul
chr16	87417600	87438385	+	MAP1LC3B	MAP1LC3B	2	3.08E-1	Simul
chr16	87439851	87525651	-	ZCCHC14	ZCCHC14	4	5.54E-1	Simul
chr16	87635440	87731762	+	JPH3	JPH3	11	3.32E-1	Simul
chr16	87727143	87729753	-	AC010536.1	AC010536.1	6	1.88E-1	Simul
chr16	87730090	87799598	-	KLHDC4	KLHDC4	7	2.31E-1	Simul
chr16	87731748	87739290	-	FLJ00104	FLJ00104	5	1.68E-1	Simul
chr16	87863628	87903094	-	SLC7A5	SLC7A5	6	2.07E-1	Simul
chr16	87921624	87970135	-	CA5A	CA5A	5	1.47E-1	Simul
chr16	87982849	88110924	+	BANP	BANP	8	1.73E-1	Simul
chr16	88493878	88507165	+	ZNF469	ZNF469	3	2.15E-1	Simul
chr16	88519724	88603424	+	ZFPM1	ZFPM1	4	8.27E-2	Simul
chr16	88636788	88698374	+	ZC3H18	ZC3H18	8	8.85E-1	Simul
chr16	88704998	88706881	+	IL17C	IL17C	6	8.06E-1	Simul
chr16	88709690	88717560	-	CYBA	CYBA	4	7.8E-1	Simul
chr16	88718342	88729569	-	MVD	MVD	5	6.95E-2	Simul
chr16	88744089	88752901	-	SNAI3	SNAI3	4	5.25E-2	Simul
chr16	88762902	88772829	-	RNF166	RNF166	5	6.31E-2	Simul
chr16	88772870	88781794	+	CTU2	CTU2	5	6.32E-2	Simul
chr16	88781750	88851619	-	PIEZO1	PIEZO1	12	1.38E-1	Simul
chr16	88869620	88875666	+	CDT1	CDT1	9	9.98E-1	Simul
chr16	88875746	88878352	-	APRT	APRT	9	9.99E-1	Simul
chr16	88880141	88923378	-	GALNS	GALNS	9	8.89E-1	Simul
chr16	88922627	88929094	+	TRAPPC2L	TRAPPC2L	3	6.03E-1	Simul
chr16	88928033	88933068	-	PABPN1L	PABPN1L	3	5.91E-1	Simul
chr16	88941265	89043612	-	CBFA2T3	CBFA2T3	3	6.14E-1	Simul
chr16	89154782	89222254	+	ACSF3	ACSF3	2	7.98E-2	Simul
chr16	89284117	89295363	+	ZNF778	ZNF778	1	4.79E-1	Simul
chr16	89334037	89556969	-	ANKRD11	ANKRD11	19	7.1E-3	Simul
chr16	89334511	89339452	+	AC137932.1	AC137932.1	3	3.27E-1	Simul
chr16	89557324	89624176	+	SPG7	SPG7	25	6.25165083E-4	CONVERGED
chr16	89627064	89630950	+	RPL13	RPL13	20	5.35429498E-4	CONVERGED
chr16	89642175	89663654	+	CPNE7	CPNE7	20	4.87360591E-4	CONVERGED
chr16	89679715	89704839	+	DPEP1	DPEP1	13	3.80634035E-4	CONVERGED
chr16	89710838	89724253	-	CHMP1A	CHMP1A	13	7.83E-2	Simul
chr16	89724209	89737680	+	SPATA33	SPATA33	13	7.56E-2	Simul
chr16	89747144	89762772	+	CDK10	CDK10	14	8.9E-2	Simul
chr16	89762750	89768113	-	SPATA2L	SPATA2L	13	1.05E-1	Simul
chr16	89773541	89787394	-	VPS9D1	VPS9D1	12	9.15E-2	Simul
chr16	89786807	89807311	+	ZNF276	ZNF276	8	6.84E-2	Simul
chr16	89803956	89883065	-	FANCA	FANCA	8	7.79E-2	Simul
chr16	89884586	89937727	+	SPIRE2	SPIRE2	3	1.15E-1	Simul
chr16	89939999	89977792	+	TCF25	TCF25	5	1.79E-1	Simul
chr16	89978526	89987385	+	MC1R	MC1R	5	3.3E-1	Simul
chr16	89987799	90005169	+	TUBB3	TUBB3	6	3.48E-1	Simul
chr16	90014332	90034468	+	DEF8	DEF8	8	3.97E-1	Simul
chr16	90036205	90038942	-	CENPBD1	CENPBD1	8	3.83E-1	Simul
chr16	90071272	90086536	-	DBNDD1	DBNDD1	9	4.01E-1	Simul
chr16	90086036	90111383	+	GAS8	GAS8	6	2.66E-1	Simul
chr16	90095315	90096309	-	C16orf3	C16orf3	5	2.59E-1	Simul
chr16	90122973	90158480	-	PRDM7	PRDM7	4	1.86E-1	Simul
chr17	5809	31427	-	DOC2B	DOC2B	2	7.42E-3	Simul
chr17	62292	236045	-	RPH3AL	RPH3AL	6	3.47E-2	Simul
chr17	411907	624957	-	VPS53	VPS53	3	1.33E-1	Simul
chr17	647653	657239	-	GEMIN4	GEMIN4	1	3.24E-1	Simul
chr17	660336	685581	-	GLOD4	GLOD4	5	7.81E-1	Simul
chr17	685512	695749	+	RNMTL1	RNMTL1	5	8.14E-1	Simul
chr17	702552	883010	-	NXN	NXN	9	2.52E-1	Simul
chr17	900356	906911	+	TIMM22	TIMM22	2	4.77E-1	Simul
chr17	906757	1132315	-	ABR	ABR	7	7.91E-1	Simul
chr17	1173852	1174754	+	BHLHA9	BHLHA9	2	9.9E-1	Simul
chr17	1182956	1204281	+	TUSC5	TUSC5	2	9.88E-1	Simul
chr17	1247565	1303672	-	YWHAE	YWHAE	3	6.88E-1	Simul
chr17	1323982	1366456	-	CRK	CRK	6	6.27E-1	Simul
chr17	1367391	1396106	-	MYO1C	MYO1C	5	5.46E-1	Simul
chr17	1397864	1420182	-	INPP5K	INPP5K	5	5.6E-1	Simul
chr17	1421011	1466110	-	PITPNA	PITPNA	4	5.49E-1	Simul
chr17	1472560	1532180	-	SLC43A2	SLC43A2	3	6.5E-1	Simul
chr17	1537151	1549041	-	SCARF1	SCARF1	1	8.13E-1	Simul
chr17	1549443	1553371	-	RILP	RILP	1	8.31E-1	Simul
chr17	1553922	1588176	-	PRPF8	PRPF8	2	7.21E-1	Simul
chr17	1619816	1641893	+	WDR81	WDR81	2	7.4E-1	Simul
chr17	1646129	1658562	+	SERPINF2	SERPINF2	2	7.31E-1	Simul
chr17	1665252	1680868	+	SERPINF1	SERPINF1	3	3.07E-1	Simul
chr17	1682778	1733928	-	SMYD4	SMYD4	4	3.63E-1	Simul
chr17	1732995	1803376	+	RPA1	RPA1	4	3.6E-1	Simul
chr17	1837970	1928639	-	RTN4RL1	RTN4RL1	7	4.19E-1	Simul
chr17	1933403	1946724	+	DPH1	DPH1	4	2.77E-1	Simul
chr17	1945326	1946724	+	OVCA2	OVCA2	4	2.6E-1	Simul
chr17	1957447	1962981	+	HIC1	HIC1	6	4.1E-1	Simul
chr17	1963132	2207065	-	SMG6	SMG6	15	7.01E-1	Simul
chr17	2206676	2228554	+	SRR	SRR	7	4.89E-2	Simul
chr17	2225796	2240801	-	TSR1	TSR1	6	4.93E-2	Simul
chr17	2240791	2284352	+	SGSM2	SGSM2	7	2.61E-2	Simul
chr17	2287353	2304412	-	MNT	MNT	6	2.34E-2	Simul
chr17	2308855	2415185	-	METTL16	METTL16	5	1.75E-2	Simul
chr17	2310278	2318731	-	AC006435.1	AC006435.1	5	1.91E-2	Simul
chr17	2496503	2588909	+	PAFAH1B1	PAFAH1B1	1	4.08E-2	Simul
chr17	2680349	2941033	+	RAP1GAP2	RAP1GAP2	7	2.99E-1	Simul
chr17	2965962	2966901	-	OR1D5	OR1D5	1	4.99E-1	Simul
chr17	2995351	2996290	-	OR1D2	OR1D2	1	1.1E-1	Simul
chr17	3029877	3030875	-	OR1G1	OR1G1	2	1.59E-1	Simul
chr17	3100812	3101742	+	OR1A2	OR1A2	1	4.44E-1	Simul
chr17	3323861	3324827	+	OR3A3	OR3A3	1	7.57E-1	Simul
chr17	3336163	3337135	-	OR1E2	OR1E2	1	7.46E-1	Simul
chr17	3343312	3417146	-	SPATA22	SPATA22	4	7.75E-1	Simul
chr17	3375667	3406713	+	ASPA	ASPA	4	7.69E-1	Simul
chr17	3413795	3461289	-	TRPV3	TRPV3	5	8.18E-1	Simul
chr17	3468737	3500392	-	TRPV1	TRPV1	4	7.04E-1	Simul
chr17	3511555	3539616	-	SHPK	SHPK	3	6.23E-1	Simul
chr17	3539761	3564836	+	CTNS	CTNS	2	6.92E-1	Simul
chr17	3566195	3571976	-	TAX1BP3	TAX1BP3	2	7.07E-1	Simul
chr17	3572108	3572962	+	EMC6	EMC6	2	6.83E-1	Simul
chr17	3575492	3599698	-	P2RX5	P2RX5	2	6.59E-1	Simul
chr17	3617921	3704537	-	ITGAE	ITGAE	3	5.58E-1	Simul
chr17	3627210	3630067	+	GSG2	GSG2	2	6.82E-1	Simul
chr17	3714459	3749545	-	C17orf85	C17orf85	1	2.58E-1	Simul
chr17	3799885	3819794	-	P2RX1	P2RX1	2	5.96E-2	Simul
chr17	3827168	3867736	-	ATP2A3	ATP2A3	3	8.11E-2	Simul
chr17	3907738	4046314	-	ZZEF1	ZZEF1	11	2.60625333E-5	CONVERGED
chr17	4046461	4090605	+	CYB5D2	CYB5D2	4	2.53E-3	Simul
chr17	4067200	4167274	-	ANKFY1	ANKFY1	5	3.69E-3	Simul
chr17	4172553	4269923	-	UBE2G1	UBE2G1	1	4.74E-3	Simul
chr17	4336982	4391503	+	SPNS3	SPNS3	3	9.52E-1	Simul
chr17	4402132	4442330	+	SPNS2	SPNS2	2	9.82E-1	Simul
chr17	4442191	4458926	-	MYBBP1A	MYBBP1A	4	7.5E-1	Simul
chr17	4460221	4464113	-	GGT6	GGT6	4	7.66E-1	Simul
chr17	4487293	4511614	+	SMTNL2	SMTNL2	4	7.66E-1	Simul
chr17	4534196	4545589	-	ALOX15	ALOX15	4	7.67E-1	Simul
chr17	4574678	4607632	-	PELP1	PELP1	4	7.37E-1	Simul
chr17	4613783	4624794	+	ARRB2	ARRB2	4	7.54E-1	Simul
chr17	4634722	4636905	+	MED11	MED11	3	6.77E-1	Simul
chr17	4636820	4643217	-	CXCL16	CXCL16	4	5.23E-1	Simul
chr17	4643318	4649411	+	ZMYND15	ZMYND15	4	5.19E-1	Simul
chr17	4675178	4686506	+	TM4SF5	TM4SF5	3	4.39E-1	Simul
chr17	4688579	4689728	-	VMO1	VMO1	3	4.63E-1	Simul
chr17	4692253	4693685	+	GLTPD2	GLTPD2	3	4.58E-1	Simul
chr17	4699438	4701790	+	PSMB6	PSMB6	3	4.32E-1	Simul
chr17	4710390	4726729	+	PLD2	PLD2	3	3.75E-2	Simul
chr17	4736682	4801356	+	MINK1	MINK1	3	3.53E-2	Simul
chr17	4801068	4806369	-	CHRNE	CHRNE	2	2.4E-2	Simul
chr17	4802712	4806227	+	C17orf107	C17orf107	2	2.45E-2	Simul
chr17	4835591	4838325	+	GP1BA	GP1BA	2	7.37E-3	Simul
chr17	4840424	4843546	-	SLC25A11	SLC25A11	2	7.59E-3	Simul
chr17	4843302	4848517	+	RNF167	RNF167	2	7.67E-3	Simul
chr17	4848946	4852356	-	PFN1	PFN1	2	7.69E-3	Simul
chr17	4851386	4860426	+	ENO3	ENO3	2	7.3E-3	Simul
chr17	4862520	4871167	-	SPAG7	SPAG7	2	7.62E-3	Simul
chr17	4871286	4890960	-	CAMTA2	CAMTA2	3	1.015E-2	Simul
chr17	4891424	4900905	-	INCA1	INCA1	3	1.04E-2	Simul
chr17	4901242	4931696	+	KIF1C	KIF1C	4	1.4E-2	Simul
chr17	4935894	4955304	-	SLC52A1	SLC52A1	3	2.47E-1	Simul
chr17	4981542	4999669	+	ZFP3	ZFP3	4	2.56E-1	Simul
chr17	5008835	5026411	-	ZNF232	ZNF232	3	2.75E-1	Simul
chr17	5019732	5078329	+	USP6	USP6	4	2.74E-1	Simul
chr17	5082830	5095178	-	ZNF594	ZNF594	2	2.47E-1	Simul
chr17	5112255	5138155	-	SCIMP	SCIMP	3	4.6E-1	Simul
chr17	5185557	5289129	+	RABEP1	RABEP1	10	7.01E-2	Simul
chr17	5264257	5323480	-	NUP88	NUP88	8	5.43E-2	Simul
chr17	5322960	5336196	+	RPAIN	RPAIN	8	6.35E-2	Simul
chr17	5336096	5352150	-	C1QBP	C1QBP	7	1.88E-1	Simul
chr17	5344231	5372380	-	DHX33	DHX33	8	2.02E-1	Simul
chr17	5374570	5390131	-	DERL2	DERL2	4	7.95E-1	Simul
chr17	5389604	5394134	+	MIS12	MIS12	4	8.06E-1	Simul
chr17	5402746	5522744	-	NLRP1	NLRP1	7	2.57E-1	Simul
chr17	5675553	6027747	+	WSCD1	WSCD1	15	5.7E-1	Simul
chr17	6297012	6338519	-	AIPL1	AIPL1	8	2.78E-2	Simul
chr17	6347734	6354789	+	FAM64A	FAM64A	9	2.88E-2	Simul
chr17	6354583	6459814	-	PITPNM3	PITPNM3	14	5.18E-2	Simul
chr17	6481467	6544247	-	KIAA0753	KIAA0753	9	3.6E-1	Simul
chr17	6544077	6547861	+	TXNDC17	TXNDC17	7	8.18E-1	Simul
chr17	6546634	6554954	-	MED31	MED31	7	7.94E-1	Simul
chr17	6554970	6556791	+	C17orf100	C17orf100	6	8.04E-1	Simul
chr17	6588031	6616886	-	SLC13A5	SLC13A5	5	8.16E-1	Simul
chr17	6658765	6678966	+	XAF1	XAF1	1	2.42E-1	Simul
chr17	6977855	6983626	-	CLEC10A	CLEC10A	2	4.43E-1	Simul
chr17	7004640	7019019	-	ASGR2	ASGR2	2	4.63E-1	Simul
chr17	7076749	7082883	-	ASGR1	ASGR1	4	5.27E-1	Simul
chr17	7093208	7123021	-	DLG4	DLG4	5	5.16E-1	Simul
chr17	7120443	7128592	+	ACADVL	ACADVL	5	5.36E-1	Simul
chr17	7128659	7137864	-	DVL2	DVL2	6	6.18E-1	Simul
chr17	7138346	7143041	-	PHF23	PHF23	6	6.15E-1	Simul
chr17	7143332	7146089	-	GABARAP	GABARAP	4	4.15E-1	Simul
chr17	7146909	7155810	-	CTDNEP1	CTDNEP1	6	3.79E-1	Simul
chr17	7154734	7163259	+	ELP5	ELP5	5	3.34E-1	Simul
chr17	7163221	7167302	-	CLDN7	CLDN7	5	3.15E-1	Simul
chr17	7184985	7191576	+	SLC2A4	SLC2A4	6	3.83E-1	Simul
chr17	7191570	7197934	-	YBX2	YBX2	6	3.66E-1	Simul
chr17	7210317	7215774	+	EIF5A	EIF5A	6	3.55E-1	Simul
chr17	7214642	7218883	-	GPS2	GPS2	4	3.15E-1	Simul
chr17	7218946	7232712	-	NEURL4	NEURL4	6	2.92E-1	Simul
chr17	7239847	7254797	+	ACAP1	ACAP1	7	2.71E-1	Simul
chr17	7255207	7258258	+	KCTD11	KCTD11	5	2.08E-1	Simul
chr17	7258441	7260538	+	TMEM95	TMEM95	5	1.94E-1	Simul
chr17	7283852	7293093	+	TNK1	TNK1	8	3.44E-1	Simul
chr17	7293045	7307416	-	TMEM256-PLSCR3	TMEM256-PLSCR3	9	3.23E-1	Simul
chr17	7306293	7307456	-	TMEM256	TMEM256	9	3.35E-1	Simul
chr17	7308192	7323179	+	NLGN2	NLGN2	10	3.9E-2	Simul
chr17	7323678	7324951	+	SPEM1	SPEM1	9	3.15E-2	Simul
chr17	7328933	7330887	+	C17orf74	C17orf74	8	2.57E-2	Simul
chr17	7338761	7340998	+	TMEM102	TMEM102	8	2.87E-2	Simul
chr17	7341591	7348256	+	FGF11	FGF11	9	3.04E-2	Simul
chr17	7348379	7361026	+	CHRNB1	CHRNB1	7	2.72E-2	Simul
chr17	7362684	7387582	-	ZBTB4	ZBTB4	8	2.96E-2	Simul
chr17	7384720	7386383	+	SLC35G6	SLC35G6	5	1.91E-2	Simul
chr17	7387684	7417933	+	POLR2A	POLR2A	5	1.97E-2	Simul
chr17	7452207	7464925	+	TNFSF12	TNFSF12	6	5.78E-2	Simul
chr17	7452415	7464918	+	TNFSF12-TNFSF13	TNFSF12-TNFSF13	6	5.7E-2	Simul
chr17	7461608	7464925	+	TNFSF13	TNFSF13	5	2.95E-1	Simul
chr17	7465191	7475287	+	SENP3	SENP3	5	3.26E-1	Simul
chr17	7476023	7482323	+	EIF4A1	EIF4A1	5	3.17E-1	Simul
chr17	7482784	7485429	+	CD68	CD68	5	3.02E-1	Simul
chr17	7486846	7496107	+	MPDU1	MPDU1	7	4.17E-1	Simul
chr17	7491495	7493488	-	SOX15	SOX15	7	4.16E-1	Simul
chr17	7494547	7518189	-	FXR2	FXR2	7	4.41E-1	Simul
chr17	7517381	7536700	+	SHBG	SHBG	10	3.06E-1	Simul
chr17	7529551	7531194	-	SAT2	SAT2	9	2.66E-1	Simul
chr17	7549944	7561086	+	ATP1B2	ATP1B2	6	2.13E-1	Simul
chr17	7565096	7590856	-	TP53	TP53	7	2.69E-1	Simul
chr17	7589388	7606820	+	WRAP53	WRAP53	6	2.02E-1	Simul
chr17	7608519	7614696	+	EFNB3	EFNB3	5	1.64E-1	Simul
chr17	7620671	7737062	+	DNAH2	DNAH2	5	1.85E-1	Simul
chr17	7743221	7758114	+	KDM6B	KDM6B	3	5.62E-1	Simul
chr17	7758382	7759417	+	TMEM88	TMEM88	3	5.73E-1	Simul
chr17	7760002	7788556	-	LSMD1	LSMD1	3	5.5E-1	Simul
chr17	7761063	7765600	+	CYB5D1	CYB5D1	3	5.61E-1	Simul
chr17	7788123	7816078	+	CHD3	CHD3	3	5.3E-1	Simul
chr17	7825176	7833121	-	KCNAB3	KCNAB3	3	5.69E-1	Simul
chr17	7833662	7835441	-	TRAPPC1	TRAPPC1	3	5.45E-1	Simul
chr17	7835418	7853236	+	CNTROB	CNTROB	3	5.59E-1	Simul
chr17	7942334	7952452	+	ALOX15B	ALOX15B	1	9.16E-1	Simul
chr17	7975953	7991021	-	ALOX12B	ALOX12B	2	6.96E-1	Simul
chr17	7999217	8022365	-	ALOXE3	ALOXE3	2	7.09E-1	Simul
